model = average monoploid		
1	100000	1
2	100000	0,987817
3	100000	0,980261
4	100000	0,974533
5	100000	0,970237
6	100000	0,967128
7	100000	0,965725
8	100000	0,963793
9	100000	0,963156
10	100000	0,961783
11	100000	0,961211
12	100000	0,960911
13	100000	0,95928
14	100000	0,959145
15	100000	0,957999
16	100000	0,95723
17	100000	0,957059
18	100000	0,956289
19	100000	0,95621
20	100000	0,955208
21	100000	0,95515
22	100000	0,955257
23	100000	0,95513
24	100000	0,955296
25	100000	0,955062
26	100000	0,954615
27	100000	0,953891
28	100000	0,953662
29	100000	0,953335
30	100000	0,953324
31	100000	0,953667
32	100000	0,953516
33	100000	0,953797
34	100000	0,953758
35	100000	0,953368
36	100000	0,953458
37	100000	0,953345
38	100000	0,95276
39	100000	0,95289
40	100000	0,952681
41	100000	0,952311
42	100000	0,95219
43	100000	0,952235
44	100000	0,952044
45	100000	0,951667
46	100000	0,95172
47	100000	0,951741
48	100000	0,951608
49	100000	0,951544
50	100000	0,95153
51	100000	0,951177
52	100000	0,951187
53	100000	0,951217
54	100000	0,951086
55	100000	0,951018
56	100000	0,9513
57	100000	0,951331
58	100000	0,951036
59	100000	0,951086
60	100000	0,951008
61	100000	0,951374
62	100000	0,950588
63	100000	0,950897
64	100000	0,95069
65	100000	0,950677
66	100000	0,950262
67	100000	0,949911
68	100000	0,950349
69	100000	0,95016
70	100000	0,950334
71	100000	0,950076
72	100000	0,949739
73	100000	0,950024
74	100000	0,950067
75	100000	0,950285
76	100000	0,950602
77	100000	0,950159
78	100000	0,950256
79	100000	0,950311
80	100000	0,950175
81	100000	0,949874
82	100000	0,949716
83	100000	0,949909
84	100000	0,949897
85	100000	0,949864
86	100000	0,950155
87	100000	0,950363
88	100000	0,949813
89	100000	0,949676
90	100000	0,949694
91	100000	0,94968
92	100000	0,949763
93	100000	0,949753
94	100000	0,950012
95	100000	0,949802
96	100000	0,949721
97	100000	0,94952
98	100000	0,949366
99	100000	0,949624
100	100000	0,949683
101	100000	0,949806
102	100000	0,950438
103	100000	0,950079
104	100000	0,950054
105	100000	0,949931
106	100000	0,949813
107	100000	0,949944
108	100000	0,949793
109	100000	0,950005
110	100000	0,949874
111	100000	0,949753
112	100000	0,949343
113	100000	0,949595
114	100000	0,949713
115	100000	0,949927
116	100000	0,949702
117	100000	0,949588
118	100000	0,949622
119	100000	0,949442
120	100000	0,949515
121	100000	0,949653
122	100000	0,949951
123	100000	0,94973
124	100000	0,949398
125	100000	0,949652
126	100000	0,949707
127	100000	0,949725
128	100000	0,94974
129	100000	0,950034
130	100000	0,949673
131	100000	0,949533
132	100000	0,94974
133	100000	0,949741
134	100000	0,949862
135	100000	0,949837
136	100000	0,949533
137	100000	0,949755
138	100000	0,949948
139	100000	0,949631
140	100000	0,94994
141	100000	0,949896
142	100000	0,949989
143	100000	0,949961
144	100000	0,949978
145	100000	0,950148
146	100000	0,950066
147	100000	0,949922
148	100000	0,949818
149	100000	0,949603
150	100000	0,950131
151	100000	0,950179
152	100000	0,949932
153	100000	0,950118
154	100000	0,950154
155	100000	0,949929
156	100000	0,950009
157	100000	0,950004
158	100000	0,949962
159	100000	0,950222
160	100000	0,950094
161	100000	0,950158
162	100000	0,95057
163	100000	0,950754
164	100000	0,950402
165	100000	0,950291
166	100000	0,950934
167	100000	0,950779
168	100000	0,950556
169	100000	0,950655
170	100000	0,950473
171	100000	0,95053
172	100000	0,950878
173	100000	0,950896
174	100000	0,951015
175	100000	0,951126
176	100000	0,951237
177	100000	0,951075
178	100000	0,950616
179	100000	0,950903
180	100000	0,951078
181	100000	0,951149
182	100000	0,950811
183	100000	0,95095
184	100000	0,950931
185	100000	0,95102
186	100000	0,950579
187	100000	0,950605
188	100000	0,95098
189	100000	0,950428
190	100000	0,950858
191	100000	0,950718
192	100000	0,951147
193	100000	0,951006
194	100000	0,950983
195	100000	0,951541
196	100000	0,951217
197	100000	0,951555
198	100000	0,951325
199	100000	0,951314
200	100000	0,951279
201	100000	0,951536
202	100000	0,951415
203	100000	0,951293
204	100000	0,95168
205	100000	0,95154
206	100000	0,951277
207	100000	0,951641
208	100000	0,950743
209	100000	0,951022
210	100000	0,951136
211	100000	0,951424
212	100000	0,951216
213	100000	0,951397
214	100000	0,951403
215	100000	0,951392
216	100000	0,951522
217	100000	0,951753
218	100000	0,952138
219	100000	0,951728
220	100000	0,952025
221	100000	0,951653
222	100000	0,951957
223	100000	0,952123
224	100000	0,952156
225	100000	0,952017
226	100000	0,951798
227	100000	0,951953
228	100000	0,951663
229	100000	0,951672
230	100000	0,951972
231	100000	0,951754
232	100000	0,951487
233	100000	0,951541
234	100000	0,951769
235	100000	0,951681
236	100000	0,951614
237	100000	0,951758
238	100000	0,951755
239	100000	0,951919
240	100000	0,951786
241	100000	0,951729
242	100000	0,952116
243	100000	0,952041
244	100000	0,952088
245	100000	0,952082
246	100000	0,951826
247	100000	0,952226
248	100000	0,952171
249	100000	0,952041
250	100000	0,952139
251	100000	0,952358
252	100000	0,952365
253	100000	0,952527
254	100000	0,952471
255	100000	0,952385
256	100000	0,952349
257	100000	0,952508
258	100000	0,952139
259	100000	0,95164
260	100000	0,95231
261	100000	0,952201
262	100000	0,952231
263	100000	0,952025
264	100000	0,952255
265	100000	0,952927
266	100000	0,952607
267	100000	0,952471
268	100000	0,953153
269	100000	0,952593
270	100000	0,952654
271	100000	0,952882
272	100000	0,952747
273	100000	0,952971
274	100000	0,953022
275	100000	0,953331
276	100000	0,953312
277	100000	0,953222
278	100000	0,953205
279	100000	0,953471
280	100000	0,953643
281	100000	0,953585
282	100000	0,953176
283	100000	0,953007
284	100000	0,952895
285	100000	0,95308
286	100000	0,953022
287	100000	0,952861
288	100000	0,953091
289	100000	0,953427
290	100000	0,953499
291	100000	0,953327
292	100000	0,953373
293	100000	0,953661
294	100000	0,953286
295	100000	0,953493
296	100000	0,953541
297	100000	0,953491
298	100000	0,953716
299	100000	0,953783
300	100000	0,953563
301	100000	0,953706
302	100000	0,95331
303	100000	0,953559
304	100000	0,953446
305	100000	0,953909
306	100000	0,953384
307	100000	0,953579
308	100000	0,953432
309	100000	0,953798
310	100000	0,95409
311	100000	0,953993
312	100000	0,95414
313	100000	0,954107
314	100000	0,953918
315	100000	0,953741
316	100000	0,953403
317	100000	0,954013
318	100000	0,954094
319	100000	0,954532
320	100000	0,95408
321	100000	0,954331
322	100000	0,953807
323	100000	0,953979
324	100000	0,953575
325	100000	0,95316
326	100000	0,953729
327	100000	0,954156
328	100000	0,954426
329	100000	0,954423
330	100000	0,954405
331	100000	0,954456
332	100000	0,954516
333	100000	0,954328
334	100000	0,954188
335	100000	0,95421
336	100000	0,954141
337	100000	0,954241
338	100000	0,954544
339	100000	0,954676
340	100000	0,954288
341	100000	0,954387
342	100000	0,953978
343	100000	0,95442
344	100000	0,954127
345	100000	0,95426
346	100000	0,953711
347	100000	0,954296
348	100000	0,954433
349	100000	0,954431
350	100000	0,954158
351	100000	0,954389
352	100000	0,953833
353	100000	0,954239
354	100000	0,953705
355	100000	0,953842
356	100000	0,953953
357	100000	0,954072
358	100000	0,954013
359	100000	0,954101
360	100000	0,954067
361	100000	0,954487
362	100000	0,954734
363	100000	0,954851
364	100000	0,954561
365	100000	0,954729
366	100000	0,954339
367	100000	0,95435
368	100000	0,954346
369	100000	0,954488
370	100000	0,954032
371	100000	0,954544
372	100000	0,954873
373	100000	0,954744
374	100000	0,955017
375	100000	0,955185
376	100000	0,955308
377	100000	0,955628
378	100000	0,954901
379	100000	0,955016
380	100000	0,955139
381	100000	0,955219
382	100000	0,954836
383	100000	0,954841
384	100000	0,954676
385	100000	0,954955
386	100000	0,955252
387	100000	0,955504
388	100000	0,955301
389	100000	0,955573
390	100000	0,955153
391	100000	0,955143
392	100000	0,954645
393	100000	0,954898
394	100000	0,955086
395	100000	0,955443
396	100000	0,955517
397	100000	0,955321
398	100000	0,955655
399	100000	0,955072
400	100000	0,955329
401	100000	0,954782
402	100000	0,955172
403	100000	0,955437
404	100000	0,955669
405	100000	0,955416
406	100000	0,955291
407	100000	0,955274
408	100000	0,955601
409	100000	0,955853
410	100000	0,955571
411	100000	0,955714
412	100000	0,955349
413	100000	0,9556
414	100000	0,955441
415	100000	0,955918
416	100000	0,955665
417	100000	0,955334
418	100000	0,95562
419	100000	0,955173
420	100000	0,955984
421	100000	0,955963
422	100000	0,955751
423	100000	0,955651
424	100000	0,955402
425	100000	0,955789
426	100000	0,956102
427	100000	0,955839
428	100000	0,955561
429	100000	0,955911
430	100000	0,955732
431	100000	0,955278
432	100000	0,955935
433	100000	0,955345
434	100000	0,955775
435	100000	0,956225
436	100000	0,956441
437	100000	0,955931
438	100000	0,956307
439	100000	0,956074
440	100000	0,95587
441	100000	0,955718
442	100000	0,955961
443	100000	0,955662
444	100000	0,955587
445	100000	0,956228
446	100000	0,955678
447	100000	0,955778
448	100000	0,955434
449	100000	0,955227
450	100000	0,956057
451	100000	0,955877
452	100000	0,956173
453	100000	0,955852
454	100000	0,955943
455	100000	0,956024
456	100000	0,956162
457	100000	0,956293
458	100000	0,956751
459	100000	0,956741
460	100000	0,957243
461	100000	0,956789
462	100000	0,956625
463	100000	0,955984
464	100000	0,956023
465	100000	0,956547
466	100000	0,956092
467	100000	0,956653
468	100000	0,956271
469	100000	0,956055
470	100000	0,956558
471	100000	0,956815
472	100000	0,956451
473	100000	0,956736
474	100000	0,9569
475	100000	0,956669
476	100000	0,956804
477	100000	0,956743
